enmanuel-valdez,AP,Aries,AQ,005-008,AR,Scorpio,AS,017-020,AT,Aries,AU,025-029,AV,Pisces,AW,017-020,1,0.0
enmanuel-valdez,AP,Aries,AQ,009-012,AR,Aries,AS,009-012,AT,Aries,AU,000-004,AV,Pisces,AW,025-029,1,0.0
enmanuel-valdez,AP,Aries,AQ,009-012,AR,Aries,AS,025-029,AT,Pisces,AU,025-029,AV,Pisces,AW,025-029,1,0.0
enmanuel-valdez,AP,Aries,AQ,009-012,AR,Capricorn,AS,005-008,AT,Aries,AU,025-029,AV,Pisces,AW,025-029,1,0.0
enmanuel-valdez,AP,Aries,AQ,009-012,AR,Sagittarius,AS,009-012,AT,Aries,AU,025-029,AV,Pisces,AW,021-024,1,0.0
enmanuel-valdez,AP,Aries,AQ,009-012,AR,Sagittarius,AS,025-029,AT,Aries,AU,025-029,AV,Pisces,AW,021-024,1,1.0
enmanuel-valdez,AP,Aries,AQ,009-012,AR,Scorpio,AS,025-029,AT,Aries,AU,025-029,AV,Pisces,AW,021-024,1,0.0
enmanuel-valdez,AP,Aries,AQ,009-012,AR,Taurus,AS,025-029,AT,Pisces,AU,025-029,AV,Pisces,AW,025-029,1,0.0
enmanuel-valdez,AP,Aries,AQ,013-016,AR,Capricorn,AS,021-024,AT,Aries,AU,025-029,AV,Pisces,AW,025-029,1,0.0
enmanuel-valdez,AP,Aries,AQ,021-024,AR,Gemini,AS,000-004,AT,Aries,AU,021-024,AV,Aries,AW,005-008,1,0.0
enmanuel-valdez,AP,Aries,AQ,021-024,AR,Gemini,AS,025-029,AT,Aries,AU,021-024,AV,Aries,AW,009-012,2,0.0
enmanuel-valdez,AP,Aries,AQ,021-024,AR,Libra,AS,005-008,AT,Pisces,AU,025-029,AV,Pisces,AW,021-024,1,0.0
enmanuel-valdez,AP,Aries,AQ,021-024,AR,Libra,AS,017-020,AT,Pisces,AU,025-029,AV,Pisces,AW,021-024,1,0.0
